ID,TRT,Herbicide,AI,Rate,Cultivar,Rep,Run,Biomass,CNTRL_AVG,VSCNTRL,Biomass_Red.
6190,155,Dual II Magnum,S-metolachlor,223,X-59,1,2,0.2,0.28,0.71,0.29
6191,155,Dual II Magnum,S-metolachlor,223,X-59,2,2,0.28,0.28,1.00,0.00
6192,155,Dual II Magnum,S-metolachlor,223,X-59,3,2,0,0.28,0.00,1.00
6193,156,Dual II Magnum,S-metolachlor,447,X-59,1,2,0.03,0.28,0.11,0.89
6194,156,Dual II Magnum,S-metolachlor,447,X-59,2,2,0.14,0.28,0.50,0.50
6195,156,Dual II Magnum,S-metolachlor,447,X-59,3,2,0,0.28,0.00,1.00
6196,157,Dual II Magnum,S-metolachlor,890,X-59,1,2,0.03,0.28,0.11,0.89
6197,157,Dual II Magnum,S-metolachlor,890,X-59,2,2,0.12,0.28,0.43,0.57
6198,157,Dual II Magnum,S-metolachlor,890,X-59,3,2,0,0.28,0.00,1.00
6199,158,Dual II Magnum,S-metolachlor,1340,X-59,1,2,0.05,0.28,0.18,0.82
6200,158,Dual II Magnum,S-metolachlor,1340,X-59,2,2,0,0.28,0.00,1.00
6201,158,Dual II Magnum,S-metolachlor,1340,X-59,3,2,0,0.28,0.00,1.00
6202,159,Dual II Magnum,S-metolachlor,1790,X-59,1,2,0.06,0.28,0.21,0.79
6203,159,Dual II Magnum,S-metolachlor,1790,X-59,2,2,0.18,0.28,0.64,0.36
6204,159,Dual II Magnum,S-metolachlor,1790,X-59,3,2,0.12,0.28,0.43,0.57
6205,160,Dual II Magnum,S-metolachlor,3580,X-59,1,2,0,0.28,0.00,1.00
6206,160,Dual II Magnum,S-metolachlor,3580,X-59,2,2,0,0.28,0.00,1.00
6207,160,Dual II Magnum,S-metolachlor,3580,X-59,3,2,0,0.28,0.00,1.00
6208,161,Dual II Magnum,S-metolachlor,7150,X-59,1,2,0,0.28,0.00,1.00
6209,161,Dual II Magnum,S-metolachlor,7150,X-59,2,2,0,0.28,0.00,1.00
6210,161,Dual II Magnum,S-metolachlor,7150,X-59,3,2,0,0.28,0.00,1.00
,,Control,metribuzin,0,CRS-1,1,2,0.5,0.58,0.86,0.14
,,Control,metribuzin,0,CRS-1,2,2,0.5,0.58,0.86,0.14
,,Control,metribuzin,0,CRS-1,3,2,0.57,0.58,0.98,0.02
,,Control,metribuzin,0,CRS-1,4,2,0.69,0.58,1.00,0.00
,,Control,metribuzin,0,CRS-1,5,2,0.75,0.58,1.00,0.00
,,Control,metribuzin,0,CRS-1,6,2,0.46,0.58,0.79,0.21
6232,99,Tricor,metribuzin,70.4,CRS-1,1,2,0.52,0.58,0.90,0.10
6233,99,Tricor,metribuzin,70.4,CRS-1,2,2,0.39,0.58,0.67,0.33
6234,99,Tricor,metribuzin,70.4,CRS-1,3,2,0.35,0.58,0.60,0.40
6235,100,Tricor,metribuzin,141,CRS-1,1,2,0,0.58,0.00,1.00
6236,100,Tricor,metribuzin,141,CRS-1,2,2,0.21,0.58,0.36,0.64
6237,100,Tricor,metribuzin,141,CRS-1,3,2,0,0.58,0.00,1.00
6238,101,Tricor,metribuzin,282,CRS-1,1,2,0,0.58,0.00,1.00
6239,101,Tricor,metribuzin,282,CRS-1,2,2,0,0.58,0.00,1.00
6240,101,Tricor,metribuzin,282,CRS-1,3,2,0,0.58,0.00,1.00
6241,102,Tricor,metribuzin,422,CRS-1,1,2,0.08,0.58,0.14,0.86
6242,102,Tricor,metribuzin,422,CRS-1,2,2,0,0.58,0.00,1.00
6243,102,Tricor,metribuzin,422,CRS-1,3,2,0,0.58,0.00,1.00
6244,103,Tricor,metribuzin,563,CRS-1,1,2,0,0.58,0.00,1.00
6245,103,Tricor,metribuzin,563,CRS-1,2,2,0,0.58,0.00,1.00
6246,103,Tricor,metribuzin,563,CRS-1,3,2,0,0.58,0.00,1.00
6247,104,Tricor,metribuzin,1130,CRS-1,1,2,0,0.58,0.00,1.00
6248,104,Tricor,metribuzin,1130,CRS-1,2,2,0,0.58,0.00,1.00
6249,104,Tricor,metribuzin,1130,CRS-1,3,2,0,0.58,0.00,1.00
6250,105,Tricor,metribuzin,2250,CRS-1,1,2,0,0.58,0.00,1.00
6251,105,Tricor,metribuzin,2250,CRS-1,2,2,0,0.58,0.00,1.00
6252,105,Tricor,metribuzin,2250,CRS-1,3,2,0,0.58,0.00,1.00
,,Control,sulfentrazone,0,CRS-1,1,2,0.5,0.58,0.86,0.14
,,Control,sulfentrazone,0,CRS-1,2,2,0.5,0.58,0.86,0.14
,,Control,sulfentrazone,0,CRS-1,3,2,0.57,0.58,0.98,0.02
,,Control,sulfentrazone,0,CRS-1,4,2,0.69,0.58,1.00,0.00
,,Control,sulfentrazone,0,CRS-1,5,2,0.75,0.58,1.00,0.00
,,Control,sulfentrazone,0,CRS-1,6,2,0.46,0.58,0.79,0.21
6253,106,Spartan 4F,sulfentrazone,35,CRS-1,1,2,0.38,0.58,0.66,0.34
6254,106,Spartan 4F,sulfentrazone,35,CRS-1,2,2,0.31,0.58,0.53,0.47
6255,106,Spartan 4F,sulfentrazone,35,CRS-1,3,2,0.39,0.58,0.67,0.33
6256,107,Spartan 4F,sulfentrazone,70,CRS-1,1,2,0.7,0.58,1.00,0.00
6257,107,Spartan 4F,sulfentrazone,70,CRS-1,2,2,0.25,0.58,0.43,0.57
6258,107,Spartan 4F,sulfentrazone,70,CRS-1,3,2,0.53,0.58,0.91,0.09
6259,108,Spartan 4F,sulfentrazone,140,CRS-1,1,2,0.45,0.58,0.78,0.22
6260,108,Spartan 4F,sulfentrazone,140,CRS-1,2,2,0,0.58,0.00,1.00
6261,108,Spartan 4F,sulfentrazone,140,CRS-1,3,2,0.25,0.58,0.43,0.57
6262,109,Spartan 4F,sulfentrazone,210,CRS-1,1,2,0,0.58,0.00,1.00
6263,109,Spartan 4F,sulfentrazone,210,CRS-1,2,2,0.2,0.58,0.34,0.66
6264,109,Spartan 4F,sulfentrazone,210,CRS-1,3,2,0,0.58,0.00,1.00
6265,110,Spartan 4F,sulfentrazone,280,CRS-1,1,2,0.18,0.58,0.31,0.69
6266,110,Spartan 4F,sulfentrazone,280,CRS-1,2,2,0.13,0.58,0.22,0.78
6267,110,Spartan 4F,sulfentrazone,280,CRS-1,3,2,0,0.58,0.00,1.00
6268,111,Spartan 4F,sulfentrazone,560,CRS-1,1,2,0,0.58,0.00,1.00
6269,111,Spartan 4F,sulfentrazone,560,CRS-1,2,2,0,0.58,0.00,1.00
6270,111,Spartan 4F,sulfentrazone,560,CRS-1,3,2,0,0.58,0.00,1.00
6271,112,Spartan 4F,sulfentrazone,1120,CRS-1,1,2,0,0.58,0.00,1.00
6272,112,Spartan 4F,sulfentrazone,1120,CRS-1,2,2,0,0.58,0.00,1.00
6273,112,Spartan 4F,sulfentrazone,1120,CRS-1,3,2,0,0.58,0.00,1.00
,,Control,flumioxazin,0,CRS-1,1,2,0.5,0.58,0.86,0.14
,,Control,flumioxazin,0,CRS-1,2,2,0.5,0.58,0.86,0.14
,,Control,flumioxazin,0,CRS-1,3,2,0.57,0.58,0.98,0.02
,,Control,flumioxazin,0,CRS-1,4,2,0.69,0.58,1.00,0.00
,,Control,flumioxazin,0,CRS-1,5,2,0.75,0.58,1.00,0.00
,,Control,flumioxazin,0,CRS-1,6,2,0.46,0.58,0.79,0.21
6274,113,Valor SX,flumioxazin,13.4,CRS-1,1,2,0.55,0.58,0.95,0.05
6275,113,Valor SX,flumioxazin,13.4,CRS-1,2,2,0.73,0.58,1.00,0.00
6276,113,Valor SX,flumioxazin,13.4,CRS-1,3,2,0.27,0.58,0.47,0.53
6277,114,Valor SX,flumioxazin,26.8,CRS-1,1,2,0.3,0.58,0.52,0.48
6278,114,Valor SX,flumioxazin,26.8,CRS-1,2,2,0.55,0.58,0.95,0.05
6279,114,Valor SX,flumioxazin,26.8,CRS-1,3,2,0.27,0.58,0.47,0.53
6280,115,Valor SX,flumioxazin,53.6,CRS-1,1,2,0.42,0.58,0.72,0.28
6281,115,Valor SX,flumioxazin,53.6,CRS-1,2,2,0.38,0.58,0.66,0.34
6282,115,Valor SX,flumioxazin,53.6,CRS-1,3,2,0.17,0.58,0.29,0.71
6283,116,Valor SX,flumioxazin,80,CRS-1,1,2,0.26,0.58,0.45,0.55
6284,116,Valor SX,flumioxazin,80,CRS-1,2,2,0.33,0.58,0.57,0.43
6285,116,Valor SX,flumioxazin,80,CRS-1,3,2,0,0.58,0.00,1.00
6286,117,Valor SX,flumioxazin,107,CRS-1,1,2,0,0.58,0.00,1.00
6287,117,Valor SX,flumioxazin,107,CRS-1,2,2,0.51,0.58,0.88,0.12
6288,117,Valor SX,flumioxazin,107,CRS-1,3,2,0,0.58,0.00,1.00
6289,118,Valor SX,flumioxazin,214,CRS-1,1,2,0,0.58,0.00,1.00
6290,118,Valor SX,flumioxazin,214,CRS-1,2,2,0,0.58,0.00,1.00
6291,118,Valor SX,flumioxazin,214,CRS-1,3,2,0,0.58,0.00,1.00
6292,119,Valor SX,flumioxazin,430,CRS-1,1,2,0,0.58,0.00,1.00
6293,119,Valor SX,flumioxazin,430,CRS-1,2,2,0,0.58,0.00,1.00
6294,119,Valor SX,flumioxazin,430,CRS-1,3,2,0.07,0.58,0.12,0.88
,,Control,saflufenacil,0,CRS-1,1,2,0.5,0.58,0.86,0.14
,,Control,saflufenacil,0,CRS-1,2,2,0.5,0.58,0.86,0.14
,,Control,saflufenacil,0,CRS-1,3,2,0.57,0.58,0.98,0.02
,,Control,saflufenacil,0,CRS-1,4,2,0.69,0.58,1.00,0.00
,,Control,saflufenacil,0,CRS-1,5,2,0.75,0.58,1.00,0.00
,,Control,saflufenacil,0,CRS-1,6,2,0.46,0.58,0.79,0.21
6295,120,Sharpen,saflufenacil,3.12,CRS-1,1,2,0.14,0.58,0.24,0.76
6296,120,Sharpen,saflufenacil,3.12,CRS-1,2,2,0.33,0.58,0.57,0.43
6297,120,Sharpen,saflufenacil,3.12,CRS-1,3,2,0.46,0.58,0.79,0.21
6298,121,Sharpen,saflufenacil,6.24,CRS-1,1,2,0.56,0.58,0.97,0.03
6299,121,Sharpen,saflufenacil,6.24,CRS-1,2,2,0.52,0.58,0.90,0.10
6300,121,Sharpen,saflufenacil,6.24,CRS-1,3,2,0.34,0.58,0.59,0.41
6301,122,Sharpen,saflufenacil,12.5,CRS-1,1,2,0.65,0.58,1.00,0.00
6302,122,Sharpen,saflufenacil,12.5,CRS-1,2,2,1.45,0.58,1.00,0.00
6303,122,Sharpen,saflufenacil,12.5,CRS-1,3,2,0.53,0.58,0.91,0.09
6304,123,Sharpen,saflufenacil,18.7,CRS-1,1,2,0.01,0.58,0.02,0.98
6305,123,Sharpen,saflufenacil,18.7,CRS-1,2,2,0.75,0.58,1.00,0.00
6306,123,Sharpen,saflufenacil,18.7,CRS-1,3,2,0.64,0.58,1.00,0.00
6307,124,Sharpen,saflufenacil,25,CRS-1,1,2,0.17,0.58,0.29,0.71
6308,124,Sharpen,saflufenacil,25,CRS-1,2,2,0.49,0.58,0.84,0.16
6309,124,Sharpen,saflufenacil,25,CRS-1,3,2,0,0.58,0.00,1.00
6310,125,Sharpen,saflufenacil,50,CRS-1,1,2,0,0.58,0.00,1.00
6311,125,Sharpen,saflufenacil,50,CRS-1,2,2,0.02,0.58,0.03,0.97
6312,125,Sharpen,saflufenacil,50,CRS-1,3,2,0,0.58,0.00,1.00
6313,126,Sharpen,saflufenacil,100,CRS-1,1,2,0,0.58,0.00,1.00
6314,126,Sharpen,saflufenacil,100,CRS-1,2,2,0,0.58,0.00,1.00
6315,126,Sharpen,saflufenacil,100,CRS-1,3,2,0,0.58,0.00,1.00
,,Control,pyroxasulfone,0,CRS-1,1,2,0.5,0.58,0.86,0.14
,,Control,pyroxasulfone,0,CRS-1,2,2,0.5,0.58,0.86,0.14
,,Control,pyroxasulfone,0,CRS-1,3,2,0.57,0.58,0.98,0.02
,,Control,pyroxasulfone,0,CRS-1,4,2,0.69,0.58,1.00,0.00
,,Control,pyroxasulfone,0,CRS-1,5,2,0.75,0.58,1.00,0.00
,,Control,pyroxasulfone,0,CRS-1,6,2,0.46,0.58,0.79,0.21
6316,127,Zidua SC,pyroxasulfone,14.8,CRS-1,1,2,0.12,0.58,0.21,0.79
6317,127,Zidua SC,pyroxasulfone,14.8,CRS-1,2,2,0.45,0.58,0.78,0.22
6318,127,Zidua SC,pyroxasulfone,14.8,CRS-1,3,2,0,0.58,0.00,1.00
6319,128,Zidua SC,pyroxasulfone,29.7,CRS-1,1,2,0.4,0.58,0.69,0.31
6320,128,Zidua SC,pyroxasulfone,29.7,CRS-1,2,2,0.29,0.58,0.50,0.50
6321,128,Zidua SC,pyroxasulfone,29.7,CRS-1,3,2,0,0.58,0.00,1.00
6322,129,Zidua SC,pyroxasulfone,59.3,CRS-1,1,2,0.14,0.58,0.24,0.76
6323,129,Zidua SC,pyroxasulfone,59.3,CRS-1,2,2,0.31,0.58,0.53,0.47
6324,129,Zidua SC,pyroxasulfone,59.3,CRS-1,3,2,0,0.58,0.00,1.00
6325,130,Zidua SC,pyroxasulfone,89,CRS-1,1,2,0,0.58,0.00,1.00
6326,130,Zidua SC,pyroxasulfone,89,CRS-1,2,2,0,0.58,0.00,1.00
6327,130,Zidua SC,pyroxasulfone,89,CRS-1,3,2,0.25,0.58,0.43,0.57
6328,131,Zidua SC,pyroxasulfone,119,CRS-1,1,2,0.09,0.58,0.16,0.84
6329,131,Zidua SC,pyroxasulfone,119,CRS-1,2,2,0.18,0.58,0.31,0.69
6330,131,Zidua SC,pyroxasulfone,119,CRS-1,3,2,0.09,0.58,0.16,0.84
6331,132,Zidua SC,pyroxasulfone,237,CRS-1,1,2,0.09,0.58,0.16,0.84
6332,132,Zidua SC,pyroxasulfone,237,CRS-1,2,2,0.11,0.58,0.19,0.81
6333,132,Zidua SC,pyroxasulfone,237,CRS-1,3,2,0,0.58,0.00,1.00
6334,133,Zidua SC,pyroxasulfone,475,CRS-1,1,2,0.05,0.58,0.09,0.91
6335,133,Zidua SC,pyroxasulfone,475,CRS-1,2,2,0,0.58,0.00,1.00
6336,133,Zidua SC,pyroxasulfone,475,CRS-1,3,2,0,0.58,0.00,1.00
,,Control,dimethenamid-P,0,CRS-1,1,2,0.5,0.58,0.86,0.14
,,Control,dimethenamid-P,0,CRS-1,2,2,0.5,0.58,0.86,0.14
,,Control,dimethenamid-P,0,CRS-1,3,2,0.57,0.58,0.98,0.02
,,Control,dimethenamid-P,0,CRS-1,4,2,0.69,0.58,1.00,0.00
,,Control,dimethenamid-P,0,CRS-1,5,2,0.75,0.58,1.00,0.00
,,Control,dimethenamid-P,0,CRS-1,6,2,0.46,0.58,0.79,0.21
6337,134,Outlook,dimethenamid-P,115,CRS-1,1,2,0,0.58,0.00,1.00
6338,134,Outlook,dimethenamid-P,115,CRS-1,2,2,0.19,0.58,0.33,0.67
6339,134,Outlook,dimethenamid-P,115,CRS-1,3,2,0.36,0.58,0.62,0.38
6340,135,Outlook,dimethenamid-P,230,CRS-1,1,2,0.34,0.58,0.59,0.41
6341,135,Outlook,dimethenamid-P,230,CRS-1,2,2,0.4,0.58,0.69,0.31
6342,135,Outlook,dimethenamid-P,230,CRS-1,3,2,0.34,0.58,0.59,0.41
6343,136,Outlook,dimethenamid-P,460,CRS-1,1,2,0,0.58,0.00,1.00
6344,136,Outlook,dimethenamid-P,460,CRS-1,2,2,0.01,0.58,0.02,0.98
6345,136,Outlook,dimethenamid-P,460,CRS-1,3,2,0.11,0.58,0.19,0.81
6346,137,Outlook,dimethenamid-P,690,CRS-1,1,2,0.07,0.58,0.12,0.88
6347,137,Outlook,dimethenamid-P,690,CRS-1,2,2,0.09,0.58,0.16,0.84
6348,137,Outlook,dimethenamid-P,690,CRS-1,3,2,0.1,0.58,0.17,0.83
6349,138,Outlook,dimethenamid-P,920,CRS-1,1,2,0,0.58,0.00,1.00
6350,138,Outlook,dimethenamid-P,920,CRS-1,2,2,0.01,0.58,0.02,0.98
6351,138,Outlook,dimethenamid-P,920,CRS-1,3,2,0,0.58,0.00,1.00
6352,139,Outlook,dimethenamid-P,1840,CRS-1,1,2,0.01,0.58,0.02,0.98
6353,139,Outlook,dimethenamid-P,1840,CRS-1,2,2,0,0.58,0.00,1.00
6354,139,Outlook,dimethenamid-P,1840,CRS-1,3,2,0,0.58,0.00,1.00
6355,140,Outlook,dimethenamid-P,3680,CRS-1,1,2,0,0.58,0.00,1.00
6356,140,Outlook,dimethenamid-P,3680,CRS-1,2,2,0,0.58,0.00,1.00
6357,140,Outlook,dimethenamid-P,3680,CRS-1,3,2,0,0.58,0.00,1.00
,,Control,acetochlor-1,0,CRS-1,1,2,0.5,0.58,0.86,0.14
,,Control,acetochlor-1,0,CRS-1,2,2,0.5,0.58,0.86,0.14
,,Control,acetochlor-1,0,CRS-1,3,2,0.57,0.58,0.98,0.02
,,Control,acetochlor-1,0,CRS-1,4,2,0.69,0.58,1.00,0.00
,,Control,acetochlor-1,0,CRS-1,5,2,0.75,0.58,1.00,0.00
,,Control,acetochlor-1,0,CRS-1,6,2,0.46,0.58,0.79,0.21
6358,141,Harness,acetochlor-1,184,CRS-1,1,2,0,0.58,0.00,1.00
6359,141,Harness,acetochlor-1,184,CRS-1,2,2,0.23,0.58,0.40,0.60
6360,141,Harness,acetochlor-1,184,CRS-1,3,2,0.32,0.58,0.55,0.45
6361,142,Harness,acetochlor-1,368,CRS-1,1,2,0.1,0.58,0.17,0.83
6362,142,Harness,acetochlor-1,368,CRS-1,2,2,0.23,0.58,0.40,0.60
6363,142,Harness,acetochlor-1,368,CRS-1,3,2,0.45,0.58,0.78,0.22
6364,143,Harness,acetochlor-1,736,CRS-1,1,2,0.28,0.58,0.48,0.52
6365,143,Harness,acetochlor-1,736,CRS-1,2,2,0.4,0.58,0.69,0.31
6366,143,Harness,acetochlor-1,736,CRS-1,3,2,0.29,0.58,0.50,0.50
6367,144,Harness,acetochlor-1,1100,CRS-1,1,2,0.15,0.58,0.26,0.74
6368,144,Harness,acetochlor-1,1100,CRS-1,2,2,0.07,0.58,0.12,0.88
6369,144,Harness,acetochlor-1,1100,CRS-1,3,2,0.25,0.58,0.43,0.57
6370,145,Harness,acetochlor-1,1470,CRS-1,1,2,0,0.58,0.00,1.00
6371,145,Harness,acetochlor-1,1470,CRS-1,2,2,0,0.58,0.00,1.00
6372,145,Harness,acetochlor-1,1470,CRS-1,3,2,0.07,0.58,0.12,0.88
6373,146,Harness,acetochlor-1,2940,CRS-1,1,2,0.03,0.58,0.05,0.95
6374,146,Harness,acetochlor-1,2940,CRS-1,2,2,0,0.58,0.00,1.00
6375,146,Harness,acetochlor-1,2940,CRS-1,3,2,0,0.58,0.00,1.00
6376,147,Harness,acetochlor-1,5900,CRS-1,1,2,0,0.58,0.00,1.00
6377,147,Harness,acetochlor-1,5900,CRS-1,2,2,0,0.58,0.00,1.00
6378,147,Harness,acetochlor-1,5900,CRS-1,3,2,0,0.58,0.00,1.00
,,Control,acetochlor-2,0,CRS-1,1,2,0.5,0.58,0.86,0.14
,,Control,acetochlor-2,0,CRS-1,2,2,0.5,0.58,0.86,0.14
,,Control,acetochlor-2,0,CRS-1,3,2,0.57,0.58,0.98,0.02
,,Control,acetochlor-2,0,CRS-1,4,2,0.69,0.58,1.00,0.00
,,Control,acetochlor-2,0,CRS-1,5,2,0.75,0.58,1.00,0.00
,,Control,acetochlor-2,0,CRS-1,6,2,0.46,0.58,0.79,0.21
6379,148,Warrant,acetochlor-2,158,CRS-1,1,2,0.49,0.58,0.84,0.16
6380,148,Warrant,acetochlor-2,158,CRS-1,2,2,0.28,0.58,0.48,0.52
6381,148,Warrant,acetochlor-2,158,CRS-1,3,2,0.57,0.58,0.98,0.02
6382,149,Warrant,acetochlor-2,315,CRS-1,1,2,0.28,0.58,0.48,0.52
6383,149,Warrant,acetochlor-2,315,CRS-1,2,2,0.5,0.58,0.86,0.14
6384,149,Warrant,acetochlor-2,315,CRS-1,3,2,0.34,0.58,0.59,0.41
6385,150,Warrant,acetochlor-2,630,CRS-1,1,2,0.39,0.58,0.67,0.33
6386,150,Warrant,acetochlor-2,630,CRS-1,2,2,0.35,0.58,0.60,0.40
6387,150,Warrant,acetochlor-2,630,CRS-1,3,2,0.41,0.58,0.71,0.29
6388,151,Warrant,acetochlor-2,950,CRS-1,1,2,0.53,0.58,0.91,0.09
6389,151,Warrant,acetochlor-2,950,CRS-1,2,2,0.6,0.58,1.00,0.00
6390,151,Warrant,acetochlor-2,950,CRS-1,3,2,0.71,0.58,1.00,0.00
6391,152,Warrant,acetochlor-2,1260,CRS-1,1,2,0.21,0.58,0.36,0.64
6392,152,Warrant,acetochlor-2,1260,CRS-1,2,2,0.38,0.58,0.66,0.34
6393,152,Warrant,acetochlor-2,1260,CRS-1,3,2,0.59,0.58,1.00,0.00
6394,153,Warrant,acetochlor-2,2520,CRS-1,1,2,0,0.58,0.00,1.00
6395,153,Warrant,acetochlor-2,2520,CRS-1,2,2,0.42,0.58,0.72,0.28
6396,153,Warrant,acetochlor-2,2520,CRS-1,3,2,0,0.58,0.00,1.00
6397,154,Warrant,acetochlor-2,5040,CRS-1,1,2,0.31,0.58,0.53,0.47
6398,154,Warrant,acetochlor-2,5040,CRS-1,2,2,0.24,0.58,0.41,0.59
6399,154,Warrant,acetochlor-2,5040,CRS-1,3,2,0,0.58,0.00,1.00
,,Control,S-metolachlor,0,CRS-1,1,2,0.5,0.58,0.86,0.14
,,Control,S-metolachlor,0,CRS-1,2,2,0.5,0.58,0.86,0.14
,,Control,S-metolachlor,0,CRS-1,3,2,0.57,0.58,0.98,0.02
,,Control,S-metolachlor,0,CRS-1,4,2,0.69,0.58,1.00,0.00
,,Control,S-metolachlor,0,CRS-1,5,2,0.75,0.58,1.00,0.00
,,Control,S-metolachlor,0,CRS-1,6,2,0.46,0.58,0.79,0.21
6400,155,Dual II Magnum,S-metolachlor,223,CRS-1,1,2,0.45,0.58,0.78,0.22
6401,155,Dual II Magnum,S-metolachlor,223,CRS-1,2,2,0.18,0.58,0.31,0.69
6402,155,Dual II Magnum,S-metolachlor,223,CRS-1,3,2,0.59,0.58,1.00,0.00
6403,156,Dual II Magnum,S-metolachlor,447,CRS-1,1,2,0.26,0.58,0.45,0.55
6404,156,Dual II Magnum,S-metolachlor,447,CRS-1,2,2,0.3,0.58,0.52,0.48
6405,156,Dual II Magnum,S-metolachlor,447,CRS-1,3,2,0.03,0.58,0.05,0.95
6406,157,Dual II Magnum,S-metolachlor,890,CRS-1,1,2,0.05,0.58,0.09,0.91
6407,157,Dual II Magnum,S-metolachlor,890,CRS-1,2,2,0.18,0.58,0.31,0.69
6408,157,Dual II Magnum,S-metolachlor,890,CRS-1,3,2,0.13,0.58,0.22,0.78
6409,158,Dual II Magnum,S-metolachlor,1340,CRS-1,1,2,0.09,0.58,0.16,0.84
6410,158,Dual II Magnum,S-metolachlor,1340,CRS-1,2,2,0.08,0.58,0.14,0.86
6411,158,Dual II Magnum,S-metolachlor,1340,CRS-1,3,2,0,0.58,0.00,1.00
6412,159,Dual II Magnum,S-metolachlor,1790,CRS-1,1,2,0,0.58,0.00,1.00
6413,159,Dual II Magnum,S-metolachlor,1790,CRS-1,2,2,0.03,0.58,0.05,0.95
6414,159,Dual II Magnum,S-metolachlor,1790,CRS-1,3,2,0.14,0.58,0.24,0.76
6415,160,Dual II Magnum,S-metolachlor,3580,CRS-1,1,2,0.07,0.58,0.12,0.88
6416,160,Dual II Magnum,S-metolachlor,3580,CRS-1,2,2,0,0.58,0.00,1.00
6417,160,Dual II Magnum,S-metolachlor,3580,CRS-1,3,2,0.06,0.58,0.10,0.90
6418,161,Dual II Magnum,S-metolachlor,7150,CRS-1,1,2,0.03,0.58,0.05,0.95
6419,161,Dual II Magnum,S-metolachlor,7150,CRS-1,2,2,0,0.58,0.00,1.00
6420,161,Dual II Magnum,S-metolachlor,7150,CRS-1,3,2,0,0.58,0.00,1.00
