ID,TRT,Herbicide,AI,Rate,Cultivar,Rep,Run,Biomass,CNTRL_AVG,VSCNTRL,Biomass_Red.,,,
6280,115,Valor SX,flumioxazin,53.6,CRS-1,1,2,0.42,0.52,0.81,0.19,,,
6281,115,Valor SX,flumioxazin,53.6,CRS-1,2,2,0.38,0.52,0.73,0.27,,,
6282,115,Valor SX,flumioxazin,53.6,CRS-1,3,2,0.17,0.52,0.33,0.67,,,
6283,116,Valor SX,flumioxazin,80,CRS-1,1,2,0.26,0.52,0.50,0.50,,,
6284,116,Valor SX,flumioxazin,80,CRS-1,2,2,0.33,0.52,0.63,0.37,,,
6285,116,Valor SX,flumioxazin,80,CRS-1,3,2,0,0.52,0.00,1.00,,,
6286,117,Valor SX,flumioxazin,107,CRS-1,1,2,0,0.52,0.00,1.00,,,
6287,117,Valor SX,flumioxazin,107,CRS-1,2,2,0.51,0.52,0.98,0.02,,,
6288,117,Valor SX,flumioxazin,107,CRS-1,3,2,0,0.52,0.00,1.00,,,
6289,118,Valor SX,flumioxazin,214,CRS-1,1,2,0,0.52,0.00,1.00,,,
6290,118,Valor SX,flumioxazin,214,CRS-1,2,2,0,0.52,0.00,1.00,,,
6291,118,Valor SX,flumioxazin,214,CRS-1,3,2,0,0.52,0.00,1.00,,,
6292,119,Valor SX,flumioxazin,430,CRS-1,1,2,0,0.52,0.00,1.00,,,
6293,119,Valor SX,flumioxazin,430,CRS-1,2,2,0,0.52,0.00,1.00,,,
6294,119,Valor SX,flumioxazin,430,CRS-1,3,2,0.07,0.52,0.13,0.87,,,
,,Control,saflufenacil,0,CRS-1,1,2,0.5,0.52,0.96,0.04,,,
,,Control,saflufenacil,0,CRS-1,2,2,0.5,0.52,0.96,0.04,,,
,,Control,saflufenacil,0,CRS-1,3,2,0.57,0.52,1.00,0.00,,,
6295,120,Sharpen,saflufenacil,3.12,CRS-1,1,2,0.14,0.52,0.27,0.73,,,
6296,120,Sharpen,saflufenacil,3.12,CRS-1,2,2,0.33,0.52,0.63,0.37,,,
6297,120,Sharpen,saflufenacil,3.12,CRS-1,3,2,0.46,0.52,0.88,0.12,,,
6298,121,Sharpen,saflufenacil,6.24,CRS-1,1,2,0.56,0.52,1.00,0.00,,,
6299,121,Sharpen,saflufenacil,6.24,CRS-1,2,2,0.52,0.52,1.00,0.00,,,
6300,121,Sharpen,saflufenacil,6.24,CRS-1,3,2,0.34,0.52,0.65,0.35,,,
6301,122,Sharpen,saflufenacil,12.5,CRS-1,1,2,0.65,0.52,1.00,0.00,,,
6302,122,Sharpen,saflufenacil,12.5,CRS-1,2,2,1.45,0.52,1.00,0.00,,,
6303,122,Sharpen,saflufenacil,12.5,CRS-1,3,2,0.53,0.52,1.00,0.00,,,
6304,123,Sharpen,saflufenacil,18.7,CRS-1,1,2,0.01,0.52,0.02,0.98,,,
6305,123,Sharpen,saflufenacil,18.7,CRS-1,2,2,0.75,0.52,1.00,0.00,,,
6306,123,Sharpen,saflufenacil,18.7,CRS-1,3,2,0.64,0.52,1.00,0.00,,,
6307,124,Sharpen,saflufenacil,25,CRS-1,1,2,0.17,0.52,0.33,0.67,,,
6308,124,Sharpen,saflufenacil,25,CRS-1,2,2,0.49,0.52,0.94,0.06,,,
6309,124,Sharpen,saflufenacil,25,CRS-1,3,2,0,0.52,0.00,1.00,,,
6310,125,Sharpen,saflufenacil,50,CRS-1,1,2,0,0.52,0.00,1.00,,,
6311,125,Sharpen,saflufenacil,50,CRS-1,2,2,0.02,0.52,0.04,0.96,,,
6312,125,Sharpen,saflufenacil,50,CRS-1,3,2,0,0.52,0.00,1.00,,,
6313,126,Sharpen,saflufenacil,100,CRS-1,1,2,0,0.52,0.00,1.00,,,
6314,126,Sharpen,saflufenacil,100,CRS-1,2,2,0,0.52,0.00,1.00,,,
6315,126,Sharpen,saflufenacil,100,CRS-1,3,2,0,0.52,0.00,1.00,,,
,,Control,pyroxasulfone,0,CRS-1,1,2,0.5,0.52,0.96,0.04,,,
,,Control,pyroxasulfone,0,CRS-1,2,2,0.5,0.52,0.96,0.04,,,
,,Control,pyroxasulfone,0,CRS-1,3,2,0.57,0.52,1.00,0.00,,,
6316,127,Zidua SC,pyroxasulfone,14.8,CRS-1,1,2,0.12,0.52,0.23,0.77,,,
6317,127,Zidua SC,pyroxasulfone,14.8,CRS-1,2,2,0.45,0.52,0.87,0.13,,,
6318,127,Zidua SC,pyroxasulfone,14.8,CRS-1,3,2,0,0.52,0.00,1.00,,,
6319,128,Zidua SC,pyroxasulfone,29.7,CRS-1,1,2,0.4,0.52,0.77,0.23,,,
6320,128,Zidua SC,pyroxasulfone,29.7,CRS-1,2,2,0.29,0.52,0.56,0.44,,,
6321,128,Zidua SC,pyroxasulfone,29.7,CRS-1,3,2,0,0.52,0.00,1.00,,,
6322,129,Zidua SC,pyroxasulfone,59.3,CRS-1,1,2,0.14,0.52,0.27,0.73,,,
6323,129,Zidua SC,pyroxasulfone,59.3,CRS-1,2,2,0.31,0.52,0.60,0.40,,,
6324,129,Zidua SC,pyroxasulfone,59.3,CRS-1,3,2,0,0.52,0.00,1.00,,,
6325,130,Zidua SC,pyroxasulfone,89,CRS-1,1,2,0,0.52,0.00,1.00,,,
6326,130,Zidua SC,pyroxasulfone,89,CRS-1,2,2,0,0.52,0.00,1.00,,,
6327,130,Zidua SC,pyroxasulfone,89,CRS-1,3,2,0.25,0.52,0.48,0.52,,,
6328,131,Zidua SC,pyroxasulfone,119,CRS-1,1,2,0.09,0.52,0.17,0.83,,,
6329,131,Zidua SC,pyroxasulfone,119,CRS-1,2,2,0.18,0.52,0.35,0.65,,,
6330,131,Zidua SC,pyroxasulfone,119,CRS-1,3,2,0.09,0.52,0.17,0.83,,,
6331,132,Zidua SC,pyroxasulfone,237,CRS-1,1,2,0.09,0.52,0.17,0.83,,,
6332,132,Zidua SC,pyroxasulfone,237,CRS-1,2,2,0.11,0.52,0.21,0.79,,,
6333,132,Zidua SC,pyroxasulfone,237,CRS-1,3,2,0,0.52,0.00,1.00,,,
6334,133,Zidua SC,pyroxasulfone,475,CRS-1,1,2,0.05,0.52,0.10,0.90,,,
6335,133,Zidua SC,pyroxasulfone,475,CRS-1,2,2,0,0.52,0.00,1.00,,,
6336,133,Zidua SC,pyroxasulfone,475,CRS-1,3,2,0,0.52,0.00,1.00,,,
,,Control,dimethenamid-P,0,CRS-1,1,2,0.5,0.52,0.96,0.04,,,
,,Control,dimethenamid-P,0,CRS-1,2,2,0.5,0.52,0.96,0.04,,,
,,Control,dimethenamid-P,0,CRS-1,3,2,0.57,0.52,1.00,0.00,,,
6337,134,Outlook,dimethenamid-P,115,CRS-1,1,2,0,0.52,0.00,1.00,,,
6338,134,Outlook,dimethenamid-P,115,CRS-1,2,2,0.19,0.52,0.37,0.63,,,
6339,134,Outlook,dimethenamid-P,115,CRS-1,3,2,0.36,0.52,0.69,0.31,,,
6340,135,Outlook,dimethenamid-P,230,CRS-1,1,2,0.34,0.52,0.65,0.35,,,
6341,135,Outlook,dimethenamid-P,230,CRS-1,2,2,0.4,0.52,0.77,0.23,,,
6342,135,Outlook,dimethenamid-P,230,CRS-1,3,2,0.34,0.52,0.65,0.35,,,
6343,136,Outlook,dimethenamid-P,460,CRS-1,1,2,0,0.52,0.00,1.00,,,
6344,136,Outlook,dimethenamid-P,460,CRS-1,2,2,0.01,0.52,0.02,0.98,,,
6345,136,Outlook,dimethenamid-P,460,CRS-1,3,2,0.11,0.52,0.21,0.79,,,
6346,137,Outlook,dimethenamid-P,690,CRS-1,1,2,0.07,0.52,0.13,0.87,,,
6347,137,Outlook,dimethenamid-P,690,CRS-1,2,2,0.09,0.52,0.17,0.83,,,
6348,137,Outlook,dimethenamid-P,690,CRS-1,3,2,0.1,0.52,0.19,0.81,,,
6349,138,Outlook,dimethenamid-P,920,CRS-1,1,2,0,0.52,0.00,1.00,,,
6350,138,Outlook,dimethenamid-P,920,CRS-1,2,2,0.01,0.52,0.02,0.98,,,
6351,138,Outlook,dimethenamid-P,920,CRS-1,3,2,0,0.52,0.00,1.00,,,
6352,139,Outlook,dimethenamid-P,1840,CRS-1,1,2,0.01,0.52,0.02,0.98,,,
6353,139,Outlook,dimethenamid-P,1840,CRS-1,2,2,0,0.52,0.00,1.00,,,
6354,139,Outlook,dimethenamid-P,1840,CRS-1,3,2,0,0.52,0.00,1.00,,,
6355,140,Outlook,dimethenamid-P,3680,CRS-1,1,2,0,0.52,0.00,1.00,,,
6356,140,Outlook,dimethenamid-P,3680,CRS-1,2,2,0,0.52,0.00,1.00,,,
6357,140,Outlook,dimethenamid-P,3680,CRS-1,3,2,0,0.52,0.00,1.00,,,
,,Control,acetochlor-1,0,CRS-1,1,2,0.5,0.52,0.96,0.04,,,
,,Control,acetochlor-1,0,CRS-1,2,2,0.5,0.52,0.96,0.04,,,
,,Control,acetochlor-1,0,CRS-1,3,2,0.57,0.52,1.00,0.00,,,
6358,141,Harness,acetochlor-1,184,CRS-1,1,2,0,0.52,0.00,1.00,,,
6359,141,Harness,acetochlor-1,184,CRS-1,2,2,0.23,0.52,0.44,0.56,,,
6360,141,Harness,acetochlor-1,184,CRS-1,3,2,0.32,0.52,0.62,0.38,,,
6361,142,Harness,acetochlor-1,368,CRS-1,1,2,0.1,0.52,0.19,0.81,,,
6362,142,Harness,acetochlor-1,368,CRS-1,2,2,0.23,0.52,0.44,0.56,,,
6363,142,Harness,acetochlor-1,368,CRS-1,3,2,0.45,0.52,0.87,0.13,,,
6364,143,Harness,acetochlor-1,736,CRS-1,1,2,0.28,0.52,0.54,0.46,,,
6365,143,Harness,acetochlor-1,736,CRS-1,2,2,0.4,0.52,0.77,0.23,,,
6366,143,Harness,acetochlor-1,736,CRS-1,3,2,0.29,0.52,0.56,0.44,,,
6367,144,Harness,acetochlor-1,1100,CRS-1,1,2,0.15,0.52,0.29,0.71,,,
6368,144,Harness,acetochlor-1,1100,CRS-1,2,2,0.07,0.52,0.13,0.87,,,
6369,144,Harness,acetochlor-1,1100,CRS-1,3,2,0.25,0.52,0.48,0.52,,,
6370,145,Harness,acetochlor-1,1470,CRS-1,1,2,0,0.52,0.00,1.00,,,
6371,145,Harness,acetochlor-1,1470,CRS-1,2,2,0,0.52,0.00,1.00,,,
6372,145,Harness,acetochlor-1,1470,CRS-1,3,2,0.07,0.52,0.13,0.87,,,
6373,146,Harness,acetochlor-1,2940,CRS-1,1,2,0.03,0.52,0.06,0.94,,,
6374,146,Harness,acetochlor-1,2940,CRS-1,2,2,0,0.52,0.00,1.00,,,
6375,146,Harness,acetochlor-1,2940,CRS-1,3,2,0,0.52,0.00,1.00,,,
6376,147,Harness,acetochlor-1,5900,CRS-1,1,2,0,0.52,0.00,1.00,,,
6377,147,Harness,acetochlor-1,5900,CRS-1,2,2,0,0.52,0.00,1.00,,,
6378,147,Harness,acetochlor-1,5900,CRS-1,3,2,0,0.52,0.00,1.00,,,
,,Control,acetochlor-2,0,CRS-1,1,2,0.5,0.52,0.96,0.04,,,
,,Control,acetochlor-2,0,CRS-1,2,2,0.5,0.52,0.96,0.04,,,
,,Control,acetochlor-2,0,CRS-1,3,2,0.57,0.52,1.00,0.00,,,
6379,148,Warrant,acetochlor-2,158,CRS-1,1,2,0.49,0.52,0.94,0.06,,,
6380,148,Warrant,acetochlor-2,158,CRS-1,2,2,0.28,0.52,0.54,0.46,,,
6381,148,Warrant,acetochlor-2,158,CRS-1,3,2,0.57,0.52,1.00,0.00,,,
6382,149,Warrant,acetochlor-2,315,CRS-1,1,2,0.28,0.52,0.54,0.46,,,
6383,149,Warrant,acetochlor-2,315,CRS-1,2,2,0.5,0.52,0.96,0.04,,,
6384,149,Warrant,acetochlor-2,315,CRS-1,3,2,0.34,0.52,0.65,0.35,,,
6385,150,Warrant,acetochlor-2,630,CRS-1,1,2,0.39,0.52,0.75,0.25,,,
6386,150,Warrant,acetochlor-2,630,CRS-1,2,2,0.35,0.52,0.67,0.33,,,
6387,150,Warrant,acetochlor-2,630,CRS-1,3,2,0.41,0.52,0.79,0.21,,,
6388,151,Warrant,acetochlor-2,950,CRS-1,1,2,0.53,0.52,1.00,0.00,,,
6389,151,Warrant,acetochlor-2,950,CRS-1,2,2,0.6,0.52,1.00,0.00,,,
6390,151,Warrant,acetochlor-2,950,CRS-1,3,2,0.71,0.52,1.00,0.00,,,
6391,152,Warrant,acetochlor-2,1260,CRS-1,1,2,0.21,0.52,0.40,0.60,,,
6392,152,Warrant,acetochlor-2,1260,CRS-1,2,2,0.38,0.52,0.73,0.27,,,
6393,152,Warrant,acetochlor-2,1260,CRS-1,3,2,0.59,0.52,1.00,0.00,,,
6394,153,Warrant,acetochlor-2,2520,CRS-1,1,2,0,0.52,0.00,1.00,,,
6395,153,Warrant,acetochlor-2,2520,CRS-1,2,2,0.42,0.52,0.81,0.19,,,
6396,153,Warrant,acetochlor-2,2520,CRS-1,3,2,0,0.52,0.00,1.00,,,
6397,154,Warrant,acetochlor-2,5040,CRS-1,1,2,0.31,0.52,0.60,0.40,,,
6398,154,Warrant,acetochlor-2,5040,CRS-1,2,2,0.24,0.52,0.46,0.54,,,
6399,154,Warrant,acetochlor-2,5040,CRS-1,3,2,0,0.52,0.00,1.00,,,
,,Control,S-metolachlor,0,CRS-1,1,2,0.5,0.52,0.96,0.04,,,
,,Control,S-metolachlor,0,CRS-1,2,2,0.5,0.52,0.96,0.04,,,
,,Control,S-metolachlor,0,CRS-1,3,2,0.57,0.52,1.00,0.00,,,
6400,155,Dual II Magnum,S-metolachlor,223,CRS-1,1,2,0.45,0.52,0.87,0.13,,,
6401,155,Dual II Magnum,S-metolachlor,223,CRS-1,2,2,0.18,0.52,0.35,0.65,,,
6402,155,Dual II Magnum,S-metolachlor,223,CRS-1,3,2,0.59,0.52,1.00,0.00,,,
6403,156,Dual II Magnum,S-metolachlor,447,CRS-1,1,2,0.26,0.52,0.50,0.50,,,
6404,156,Dual II Magnum,S-metolachlor,447,CRS-1,2,2,0.3,0.52,0.58,0.42,,,
6405,156,Dual II Magnum,S-metolachlor,447,CRS-1,3,2,0.03,0.52,0.06,0.94,,,
6406,157,Dual II Magnum,S-metolachlor,890,CRS-1,1,2,0.05,0.52,0.10,0.90,,,
6407,157,Dual II Magnum,S-metolachlor,890,CRS-1,2,2,0.18,0.52,0.35,0.65,,,
6408,157,Dual II Magnum,S-metolachlor,890,CRS-1,3,2,0.13,0.52,0.25,0.75,,,
6409,158,Dual II Magnum,S-metolachlor,1340,CRS-1,1,2,0.09,0.52,0.17,0.83,,,
6410,158,Dual II Magnum,S-metolachlor,1340,CRS-1,2,2,0.08,0.52,0.15,0.85,,,
6411,158,Dual II Magnum,S-metolachlor,1340,CRS-1,3,2,0,0.52,0.00,1.00,,,
6412,159,Dual II Magnum,S-metolachlor,1790,CRS-1,1,2,0,0.52,0.00,1.00,,,
6413,159,Dual II Magnum,S-metolachlor,1790,CRS-1,2,2,0.03,0.52,0.06,0.94,,,
6414,159,Dual II Magnum,S-metolachlor,1790,CRS-1,3,2,0.14,0.52,0.27,0.73,,,
6415,160,Dual II Magnum,S-metolachlor,3580,CRS-1,1,2,0.07,0.52,0.13,0.87,,,
6416,160,Dual II Magnum,S-metolachlor,3580,CRS-1,2,2,0,0.52,0.00,1.00,,,
6417,160,Dual II Magnum,S-metolachlor,3580,CRS-1,3,2,0.06,0.52,0.12,0.88,,,
6418,161,Dual II Magnum,S-metolachlor,7150,CRS-1,1,2,0.03,0.52,0.06,0.94,,,
6419,161,Dual II Magnum,S-metolachlor,7150,CRS-1,2,2,0,0.52,0.00,1.00,,,
6420,161,Dual II Magnum,S-metolachlor,7150,CRS-1,3,2,0,0.52,0.00,1.00,,,
